name,latex,category,average,error,measurements
f_1_1295_BR,,,0.0,1.0000029204059704,"[{'value': 0.000714, 'error': 0.00018944030511020726}, {'value': 8.37e-05, 'error': 2.3359294276425637e-05}, {'value': 7.85e-05, 'error': 1.9194932698083337e-05}, {'value': 9.21e-06, 'error': 2.3831911379492836e-06}]"
norm,,,2.291620007111108,0.9624970457524182,"[{'value': 1.2e-06, 'error': 2.048081054686396e-06}, {'value': 0.00846, 'error': 0.0007693503753167343}, {'value': 0.0016100000000000003, 'error': 0.000370135110466435}, {'value': 0.00281, 'error': 0.0008985543945694105}, {'value': 5.31e-05, 'error': 1.32143861000048e-05}, {'value': 0.00317, 'error': 0.0006475349857231832}, {'value': 0.5, 'error': 0.5356696593053643}, {'value': 0.33, 'error': 0.26798943950862786}, {'value': 2.07, 'error': 0.12190980272316088}, {'value': 0.0043, 'error': 0.000916515138991168}, {'value': 0.0028, 'error': 0.0011618950038622252}, {'value': 0.0005700000000000001, 'error': 0.00011090536506409417}, {'value': 0.000731, 'error': 6.967783004657939e-05}, {'value': 1.8700000000000004e-05, 'error': 1.1446540241334765e-05}, {'value': 0.305, 'error': 0.06009991680526688}, {'value': 0.135, 'error': 0.027}, {'value': 0.127, 'error': 0.027495454169735048}, {'value': 0.0008300000000000001, 'error': 0.0006174139616173254}, {'value': 0.00035, 'error': 0.00010862780491200216}, {'value': 0.049, 'error': 0.015459624833740308}, {'value': 0.11299999999999999, 'error': 0.03330165161069343}, {'value': 0.17500000000000002, 'error': 0.05394441583704471}, {'value': 0.338, 'error': 0.09814845897924226}]"
PDG,,,3.6553152032712775,0.9684204808740426,"[{'value': 0.0016300000000000002, 'error': 0.0006973473577455773}, {'value': 0.0043, 'error': 0.0006840321629865075}, {'value': 0.0047, 'error': 0.0013}, {'value': 0.047, 'error': 0.012489995996796795}, {'value': 2.12, 'error': 0.30675723300355934}, {'value': 0.000202, 'error': 5.3329166503893535e-05}, {'value': 0.0091, 'error': 0.0012727922061357858}, {'value': 0.005730000000000001, 'error': 0.0009896969233053117}, {'value': 5.13, 'error': 0.39230090491866065}, {'value': 0.171, 'error': 0.034219877264537346}, {'value': 0.00472, 'error': 0.0014525494828060074}, {'value': 0.00061, 'error': 7.810249675906653e-05}, {'value': 0.043, 'error': 0.004193245485176683}, {'value': 0.00030000000000000003, 'error': 5.3851648071345046e-05}, {'value': 0.00037000000000000005, 'error': 7.745966692414833e-05}]"
Br_B0bar,,,0.001224598741333266,0.9999999996998274,"[{'value': 0.00034, 'error': 0.0002500991695140814}]"
f2bf,,,0.0006448076149754487,0.9999997330035788,"[{'value': 0.0016100000000000003, 'error': 0.00041484937025383086}, {'value': 0.00281, 'error': 0.0009476813810558905}]"
BF,,,0.0,0.9999977053925411,"[{'value': 0.242, 'error': 0.029410882339705482}, {'value': 0.248, 'error': 0.03391164991562634}, {'value': 1.02, 'error': 0.12727922061357858}]"
lifetime,,,0.004483979491772013,0.9995087612343169,"[{'value': 0.068, 'error': 0.013304134695650073}]"
chic0_br_correlated,,,-0.0020894546509936055,1.000804589092823,"[{'value': 0.6, 'error': 0.24166817823698516}, {'value': 0.00134, 'error': 0.0005560575509783137}]"
brs_correlated,,,0.001841254271243754,0.9999996164500845,"[{'value': 0.006, 'error': 0.002627280956303828}]"
D_br_correlated,,,0.0021814776168968355,0.9999990369699377,"[{'value': 0.0117, 'error': 0.004754252053641763}]"
fs,,,0.0005313658666206221,1.0001562916714501,"[{'value': 0.00116, 'error': 0.0005272815093583349}, {'value': 0.00034, 'error': 0.00017471775252829756}, {'value': 0.0024, 'error': 0.0012894660831829908}, {'value': 0.024, 'error': 0.008088424970623705}, {'value': 0.085, 'error': 0.029282323057501263}, {'value': 0.11800000000000001, 'error': 0.04423544539314922}]"
f_s,,,0.03178953350561849,0.9996356690529397,"[{'value': 0.0367, 'error': 0.010666611547677975}]"
brs,,,-0.018837242378121427,0.9998475672532756,"[{'value': 0.00029, 'error': 0.00012489995996796798}, {'value': 0.075, 'error': 0.018000000000000002}]"
b_to_d_pi_br_correlated,,,-9.221007118245855e-06,1.0000124670436783,"[{'value': 0.00204, 'error': 0.0006932532004974806}, {'value': 0.00383, 'error': 0.0006552098900352465}]"
etac_br_correlated,,,0.09165945826794726,1.029422862281155,"[{'value': 0.0125, 'error': 0.005873401330524516}, {'value': 0.0123, 'error': 0.006336594271776394}, {'value': 0.016200000000000003, 'error': 0.009273616924138466}, {'value': 0.0138, 'error': 0.006766637656306793}, {'value': 0.0129, 'error': 0.005639148871948674}, {'value': 0.0114, 'error': 0.005200961449578338}, {'value': 1.34, 'error': 0.6128621378417825}]"
psi_br_correlated,,,-0.0004508092428069759,0.9999966802639924,"[{'value': 0.0101, 'error': 0.0012609520212918492}, {'value': 0.0079, 'error': 0.0016155494421403514}]"
jpsi_br_correlated,,,0.007209048439165512,0.9999919713022022,"[{'value': 0.0128, 'error': 0.002539685019840059}, {'value': 0.0129, 'error': 0.0023237900077244505}, {'value': 0.01061, 'error': 0.0008173738434767778}, {'value': 0.014539999999999999, 'error': 0.0017310979175078458}, {'value': 0.00869, 'error': 0.0005442425929675112}, {'value': 0.013090000000000001, 'error': 0.0013443213901444845}]"
k1270_br_correlated,,,0.0,1.000006676431928,"[{'value': 0.018000000000000002, 'error': 0.007145628033979938}, {'value': 0.013000000000000001, 'error': 0.0060654760736483}]"
frag,,,-0.0006147869478547925,0.9999999857798505,"[{'value': 0.00035, 'error': 0.00012288205727444508}]"
BR,,,0.0,1.000001547633051,"[{'value': 1.13, 'error': 0.3416138170507744}, {'value': 4e-05, 'error': 1.148912529307606e-05}]"
PR,,,0.0,0.9999953467107388,"[{'value': 1.13, 'error': 0.41303752856126763}]"
br,,,-0.003267621492708142,1.000007702293415,"[{'value': 3.3, 'error': 1.7291616465790582}, {'value': 0.0121, 'error': 0.010129441258315126}, {'value': 0.0064, 'error': 0.004536282279542286}, {'value': 0.008, 'error': 0.005794722493140868}]"
psi_eta_br_correlated,,,-1.0325197622653273e-05,1.0000537851124265,"[{'value': 0.00108, 'error': 0.0004769696007084728}]"
psi_eta_k_br_correlated,,,2.118878297618633e-06,1.0000034088050131,"[{'value': 0.00084, 'error': 0.0005358171329847526}]"
jpsi_phi_k_br_correlated,,,0.0,0.9999999999962895,"[{'value': 0.00102, 'error': 0.000418568990729127}]"
jpsi_phi_br_correlated,,,0.0,1.000001202121201,"[{'value': 0.00044000000000000007, 'error': 0.00016522711641858305}]"
psi2S_br_correlated,,,0.001296756172594461,0.9999899394252609,"[{'value': 0.00617, 'error': 0.0008008745220070371}, {'value': 0.00592, 'error': 0.001743014629886967}, {'value': 0.0064600000000000005, 'error': 0.001062214667569602}, {'value': 0.00649, 'error': 0.0017674557985986525}]"
chic1_br_correlated,,,0.006039272350900607,0.9999912849939698,"[{'value': 0.00294, 'error': 0.0019207810911189228}, {'value': 0.00453, 'error': 0.0008459314393022641}, {'value': 0.00327, 'error': 0.0011324310133513653}]"
tau_Bc,,,-0.13385892933982643,0.9937778345484116,"[{'value': 0.048, 'error': 0.011090536506409418}, {'value': 2.55, 'error': 0.9848350115628507}]"
fragmentation,,,0.5487199511766253,0.7766267370141966,"[{'value': 0.65, 'error': 0.11874342087037917}, {'value': 0.55, 'error': 0.18439088914585774}]"
